3904.8669639988266,3893.21785235375,3898.195617501591,3905.490529239607,3905.490529239607,3905.490529239607,3905.490529239607,3905.490529239607,3905.490529239607,3905.490529239607,
3899.834152035276,3904.872886276878,3904.872886276878,3904.872886276878,3904.872886276878,3904.872886276878,3904.872886276878,3904.872886276878,3904.9639687248787,3905.703668916624,
3903.538569415345,3885.322089895065,3901.886162515881,3904.81166693706,3904.8912813398188,3904.8912813398188,3904.8912813398188,3904.925189120634,3904.9583761368845,3904.9583761368845,
3905.7867225945724,3904.4998942309103,3904.4998942309103,3904.4998942309103,3904.9189981349805,3904.9189981349805,3905.6980959817533,3905.6980959817533,3905.6980959817533,3905.6980959817533,
3904.98226146246,3903.091438473764,3903.091438473764,3903.091438473764,3905.2830948935775,3905.2830948935775,3905.2830948935775,3905.2830948935775,3905.2830948935775,3905.2830948935775,
3905.586183956768,3897.756727141786,3897.756727141786,3903.6699300309397,3904.1698665541317,3905.0415945668224,3905.0415945668224,3904.8456427518126,3905.0415945668224,3905.0415945668224,
3904.4107063164074,3827.291990929709,3888.2059817177937,3903.314089175142,3904.6714304066345,3905.0580720528355,3904.7979384338064,3905.8379612514427,3905.8379612514427,3905.0913119869783,
3904.6392763089025,3778.6313362097903,3894.0993773327027,3904.259869436889,3904.796999825323,3905.6779754464624,3905.6779754464624,3905.733126767828,3905.9275898935884,3905.9275898935884,
3905.02013661323,3879.5368839310095,3904.5128553898953,3904.5128553898953,3904.515180965372,3904.8284243426842,3904.8613228903046,3905.3071229743427,3905.111171442091,3905.111171442091,
3905.2074288932536,3898.818036079654,3899.3655529045677,3904.3873350498284,3904.3873350498284,3904.649740583417,3904.9124274097762,3905.0494098996787,3905.0494098996787,3905.0494098996787,
3904.459537742664,3891.957398366505,3891.957398366505,3902.2805854915296,3905.7353602595454,3905.7353602595454,3905.7353602595454,3905.7353602595454,3905.9297460040802,3905.9297460040802,
3903.3746046066567,3859.37907347848,3905.2874380604444,3905.2874380604444,3905.2874380604444,3905.2874380604444,3905.2874380604444,3905.2874380604444,3905.2874380604444,3905.2874380604444,
3905.4986683924676,3903.269794748288,3903.269794748288,3903.269794748288,3905.202709045493,3905.202709045493,3905.187943629856,3905.1643406455883,3905.1643406455883,3905.1643406455883,
3900.2786204733125,3904.497181379008,3902.9788879233383,3902.9788879233383,3904.497181379008,3904.6953054609976,3904.6953054609976,3904.9287309828915,3904.9416988251096,3904.9601761946988,
3901.9768364942565,3893.0591452644535,3893.5832729224753,3905.863456665286,3904.5294584254966,3904.5294584254966,3904.5294584254966,3905.863456665286,3905.9272760524987,3905.9272760524987,
3904.4387098684006,3878.4218422571694,3901.659530893373,3903.9959979653945,3905.8436808095685,3905.8436808095685,3905.8436808095685,3905.8436808095685,3905.8436808095685,3905.8436808095685,
3905.921772294426,3904.4582372327905,3904.4582372327905,3905.0394064235365,3905.0394064235365,3905.0394064235365,3905.0394064235365,3905.0394064235365,3905.0394064235365,3905.0394064235365,
3905.9180800898225,3878.0735970009223,3905.242725951395,3905.242725951395,3905.242725951395,3905.242725951395,3905.242725951395,3905.242725951395,3905.242725951395,3905.242725951395,
3904.5091763170617,3883.6241942521933,3904.9930567260285,3905.297221897522,3905.297221897522,3904.79886409848,3905.297221897522,3905.0089910502898,3905.0089910502898,3905.0089910502898,
3902.536483836762,3872.259137881248,3892.352067489413,3905.3977518877414,3905.3977518877414,3905.3977518877414,3905.3977518877414,3905.3977518877414,3905.3977518877414,3905.3977518877414,
3905.495705117395,3902.4582271763848,3902.4582271763848,3903.0039993522187,3904.1733415659182,3904.558151427084,3904.9633046526883,3905.0010145435613,3905.0010145435613,3905.0010145435613,
3905.390644992454,3903.096211849762,3903.096211849762,3904.8268804765,3904.8268804765,3905.778099673411,3905.3702346277846,3905.7206520617424,3905.889429427569,3905.8979428554835,
3905.855723206447,3896.144591484075,3896.144591484075,3905.505317952673,3905.505317952673,3905.7627611560342,3905.7627611560342,3905.9264175733815,3905.9107282291297,3905.9261185748333,
3904.99034310593,3798.9679140202975,3900.4788925700364,3905.55572157674,3905.55572157674,3905.55572157674,3905.55572157674,3905.55572157674,3905.55572157674,3905.55572157674,
3903.5958814247037,3835.682888114159,3902.079832739718,3902.079832739718,3905.1631108502343,3904.8931164554424,3904.8931164554424,3905.354538053056,3905.925308312647,3905.925308312647,
3904.170136443116,3878.495650692224,3903.414585485255,3904.62207597699,3905.1417095800307,3905.1417095800307,3905.1417095800307,3905.1417095800307,3905.1417095800307,3905.1417095800307,
3904.6532724763056,3858.609805111239,3900.4222192879106,3904.428714237167,3905.635165351231,3904.7926395138757,3904.8777250663484,3904.967181522027,3904.967181522027,3904.967181522027,
3905.273881861827,3900.7514571239763,3900.7514571239763,3902.5443741868053,3904.6696742474846,3904.6696742474846,3905.533980810911,3905.533980810911,3904.98734097701,3905.0586971123967,
3903.5268036263983,3713.715706532,3900.8064224520467,3903.8428798360815,3904.2166373292503,3904.797742226871,3904.9182137662997,3904.9182137662997,3904.9471238302694,3905.032271014558,
3898.9859272890744,3845.5440950832003,3901.4790978852957,3901.4790978852957,3905.275550829468,3905.275550829468,3905.275550829468,3905.5028833211413,3905.5028833211413,3905.5028833211413,
3904.9806848827207,3896.624395324254,3905.8531114124953,3905.8531114124953,3905.1607162083637,3905.1607162083637,3905.8531114124953,3905.702417063701,3905.8298742673064,3905.92610564387,
3905.588877594642,3905.588877594642,3905.588877594642,3905.588877594642,3905.588877594642,3905.588877594642,3905.588877594642,3905.588877594642,3905.588877594642,3905.588877594642,
3905.6085741646075,3890.7878580277365,3899.8361733052648,3903.968424779799,3904.1535984734783,3904.5654438477077,3904.8271693801526,3904.9412592560743,3904.9412592560743,3904.9412592560743,
3905.1283917091037,3873.113337698271,3902.292970279323,3903.6281953669695,3904.690911460965,3905.2066985809124,3905.2066985809124,3905.2066985809124,3905.2066985809124,3905.2066985809124,
3905.5385013774567,3903.900336489247,3905.892011178947,3905.892011178947,3905.892011178947,3905.892011178947,3905.892011178947,3905.892011178947,3905.892011178947,3905.892011178947,
3903.817513520897,3903.817513520897,3903.817513520897,3904.7930179218693,3904.7930179218693,3904.855518414481,3905.5817846847203,3905.5817846847203,3905.5817846847203,3905.5817846847203,
3904.9985924792227,3900.8096227498995,3900.8096227498995,3904.7616312787536,3904.7616312787536,3905.049334840602,3905.049334840602,3905.049334840602,3905.049334840602,3905.049334840602,
3905.843423262354,3870.4772809468,3895.4571387359565,3903.909587390175,3903.909587390175,3905.19417841829,3905.19417841829,3904.8976998901458,3904.8976998901458,3904.8976998901458,
3902.775197098031,3874.825349747024,3900.566718090292,3903.7663477757715,3905.31637327056,3905.180675549568,3905.180675549568,3905.180675549568,3905.180675549568,3905.180675549568,
3905.315862968717,3904.1431116561953,3904.1431116561953,3904.1431116561953,3905.293767802957,3905.293767802957,3905.293767802957,3905.293767802957,3905.839897128968,3905.922452772448,
3903.5478228816514,3855.9889697854433,3904.0901625151446,3904.6066245657726,3904.6066245657726,3904.6066245657726,3904.6066245657726,3905.5442105286734,3905.5442105286734,3905.9286872159646,
3905.8170196964593,3862.341966621998,3889.509827357884,3899.590644123792,3904.9167640669593,3904.9167640669593,3904.9167640669593,3904.9167640669593,3905.249107153139,3905.249107153139,
3905.5164079620063,3894.58440167393,3894.58440167393,3904.4460332295716,3904.579968426676,3904.9831150861314,3904.9831150861314,3905.66340443728,3905.8776906950925,3905.8776906950925,
3904.3048642187528,3905.9164424674013,3905.9164424674013,3905.9164424674013,3905.9164424674013,3905.9164424674013,3905.9164424674013,3905.927044009535,3905.927044009535,3905.927044009535,
3905.32143378613,3847.7352205792945,3905.1915402462596,3905.1915402462596,3905.1915402462596,3905.1915402462596,3905.1915402462596,3905.1915402462596,3905.1915402462596,3905.844252158558,
3904.073665404633,3902.2648672647188,3903.0342584890213,3904.6431869703742,3904.6431869703742,3905.1244150139933,3905.1244150139933,3904.849229274182,3905.1244150139933,3905.1244150139933,
3901.5997136026863,3904.4347997339373,3904.4347997339373,3904.4347997339373,3905.057419832536,3905.057419832536,3905.057419832536,3905.057419832536,3905.057419832536,3905.057419832536,
3904.2758998880427,3845.3543676145123,3897.0650297249204,3904.459700946034,3904.850896009169,3904.850896009169,3904.850896009169,3904.9888535659866,3904.9888535659866,3904.9888535659866,
3901.968994438631,3893.6973659183855,3893.6973659183855,3904.868252773913,3904.868252773913,3904.868252773913,3904.9418180472994,3905.905703883882,3905.905703883882,3905.905703883882,
3904.060760855889,3885.6365640937283,3885.6365640937283,3904.763688198488,3905.1327883101226,3905.1327883101226,3905.1327883101226,3905.1327883101226,3905.1327883101226,3905.1327883101226,
