3904.2753876497177,3904.2396454746054,3904.646992822196,3904.774108237001,3904.827202656148,3904.851134043658,3904.862445781897,3904.898737686033,3904.9189877934123,3904.947535672259,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.9699797424028,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,3904.995940675281,
3903.734179162347,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,3899.5033362286536,
3904.178988341597,3820.134802794917,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,3905.4638674340695,
3889.0486447904177,3564.271326140626,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,3876.744500843694,
3905.570753320325,3902.7454796570423,3905.810740572804,3905.882315092814,3905.905997576262,3905.9148126238465,3905.918463599104,3905.920099949599,3905.920870840563,3905.9212444649743,3905.921428321912,3905.921519511564,3905.921564921686,3905.9215875805708,3905.9215988984693,3905.921604554532,3905.9216073818425,3905.921608795317,3905.9216095020092,3905.9216098553443,3905.9216100320086,3905.92161012034,3905.921610164506,3905.9216101865886,3905.92161019763,3905.921610203151,3905.9216102059113,3905.9216102072915,3905.9216102079813,3905.9216102083265,3905.921610208499,3905.921610208585,3905.9216102086284,3905.92161020865,3905.9216102086607,3905.921610208666,3905.921610208669,3905.9216102086702,3905.9216102086707,3905.921610208671,3905.921610208671,3905.921610208671,3905.921610208671,3905.921610208671,3905.921610208671,3905.921610208671,3905.921610208671,3905.921610208671,3905.921610208671,3905.921610208671,
3904.6489520518576,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,3893.8607081400137,
3905.2083628361684,3892.9296425684056,3903.1458026512655,3903.1458026512655,3903.1458026512655,3903.1458026512655,3903.1458026512655,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,3904.864810184471,
3905.1566182739302,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3904.355458321178,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,3905.4087359760447,
3905.7979978134663,3895.8196920337687,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,3904.490041211918,
3904.2896363816567,3875.8500248478663,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,3905.9102402526737,
